symbol,daily_bars,minute_rows,edge_class,suggested_setup_name,tp_pct,sl_pct,suggested_leverage_min,suggested_leverage_max,listing_date,mean_ret,std_ret,skew_ret,kurt_ret,max_drawdown_pct,realized_vol_30d_ann,realized_vol_7d_ann,max_single_day_pump_pct,max_single_day_dump_pct,avg_volume,avg_close,volume_return_corr,bt_n_trades,bt_hit_rate,bt_expectancy_pct,bt_max_dd_pct,bt_sharpe_like,bt_dominance_frac,spike_n_events,spike_h5_mean,spike_h5_hitrate,spike_h5_tstat,intraday_robust,age_days,age_bucket,vol_bucket,liq_bucket
METISUSDT,1095,43032,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-12-18 00:00:00+00:00,-0.0016688552030636,0.0599047222327864,0.3714160394404813,5.804697536057818,-98.18908221940109,0.8616126138535093,0.6713325005694862,47.98869319417265,-34.77600607441155,30447.92067853881,30.137934246575345,0.2116582829902335,,,,,,,96.0,2.717564902721081,0.5208333333333334,0.9300956595934424,False,1645.0,OLD (>365d),MED_VOL,LOW_LIQ
METUSDT,0,43032,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,240.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MEUSDT,0,43037,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,557.0,OLD (>365d),UNKNOWN,UNKNOWN
MEWUSDT,808,43031,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-04-04 00:00:00+00:00,-0.0034487335020172,0.0765662880356763,1.018761328091104,8.535414413016753,-97.190362241109,0.7982233692653634,0.4527994794238538,89.97314234556852,-26.89790575916231,405530068.60893565,0.0033790436881188,0.182371213486144,,,,,,,66.0,-1.8785838096909893,0.5909090909090909,-1.1224179481050156,False,807.0,OLD (>365d),MED_VOL,HIGH_LIQ
MGOUSDT,0,43031,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-06-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,361.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MIGGLESUSDT,702,43030,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-07-19 00:00:00+00:00,-0.0052039658350496,0.0959105790196071,0.9316572027880544,3.898001978204712,-98.88881825694487,1.091785612635561,0.6830462866723586,67.95598911070782,-29.821073558648106,9131428.126951568,0.0301564487179487,0.011780513415191,,,,,,,51.0,21.003405334833147,0.5686274509803921,2.0913999429223677,True,701.0,OLD (>365d),HIGH_VOL,MED_LIQ
MILLIUSDT,821,43029,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-03-22 00:00:00+00:00,-0.0032144191427416,0.1164922119020861,0.4355107336110038,4.795904717068474,-94.66097725971797,1.4521221903313926,1.1799171018430987,86.05341246290803,-44.552394170714784,19401899846.42167,4.87663946406821e-06,-0.1374008857597821,,,,,,,83.0,2.385310400107825,0.6144578313253012,0.6574886282693919,True,820.0,OLD (>365d),HIGH_VOL,HIGH_LIQ
MINDFAKUSDT,0,43029,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,303.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MIUUSDT,0,43028,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,452.0,OLD (>365d),UNKNOWN,UNKNOWN
MOCHIUSDT,937,43028,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-11-27 00:00:00+00:00,-0.0001130467825426,0.1160977573498834,1.5993950146134803,7.800622923326603,-98.96034746053036,1.131772278703553,0.9646480132410606,155.6223043746149,-26.55921513665032,11120148341.667025,1.2497885272145143e-05,0.1862612647075065,,,,,,,88.0,6.986765030052897,0.5909090909090909,1.470437199526168,False,936.0,OLD (>365d),HIGH_VOL,HIGH_LIQ
MOEWUSDT,675,43027,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-44.09,44.09,1.0,1.0,2024-08-15 00:00:00+00:00,-0.0012978550502789,0.0821202059039244,3.377807055185668,37.42556463785553,-94.03002276197886,0.6325630241310443,0.4752274739501883,178.55983772819476,-24.88146911519198,399932864.6517185,0.000507644,0.1748736294382119,19.0,0.631578947368421,2.4429337460003526,-44.09000000000002,0.1496976916985277,0.3331488979414065,53.0,-6.394636400822953,0.7358490566037735,-2.2505754759270653,True,674.0,OLD (>365d),LOW_VOL,HIGH_LIQ
MOGUSDT,856,43027,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-02-16 00:00:00+00:00,-7.84988050307006e-05,0.0935618234615713,0.6313110822481991,2.6773020212096466,-97.34769455455874,0.727877834742581,0.666339901527421,58.31134564643799,-35.668163952835485,1256925231739.9265,9.075234813084112e-07,0.1912216851648798,,,,,,,87.0,4.926372321423775,0.5402298850574713,1.5283008071506927,False,855.0,OLD (>365d),LOW_VOL,HIGH_LIQ
MOLTUSDT,0,43026,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,141.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MOMOUSDT,0,43025,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,338.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MOODENGUSDT,640,43025,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-09-19 00:00:00+00:00,0.0012117662399077,0.1143189456204418,2.709516241947741,16.82318365432562,-96.37309886699748,0.7267182383212394,0.3145821327693377,185.14540214828403,-28.44344904815229,45231020.85170313,0.1284785156249999,0.4008763945193681,,,,,,,58.0,2.820703010691948,0.5689655172413793,0.4402321068319184,False,639.0,OLD (>365d),LOW_VOL,MED_LIQ
MORIUSDT,0,43024,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,348.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MPCUSDT,751,43024,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-05-31 00:00:00+00:00,-0.0046527617606379,0.0724537794707769,2.0155511842631806,28.05871388488558,-98.69897209985317,1.5099250817274472,0.152718569734599,131.59108378170637,-32.39294710327456,401402.3181890812,0.0509542077230359,0.3863816232864775,36.0,0.6388888888888888,-0.1886308801571497,-165.07559633027526,-0.0087512378777789,0.1496388425938281,52.0,-1.699608027571332,0.75,-0.3328895074146724,False,750.0,OLD (>365d),HIGH_VOL,LOW_LIQ
MTPUSDT,0,43023,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,299.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
MUBARAKUSDT,0,43023,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,463.0,OLD (>365d),UNKNOWN,UNKNOWN
NAIUSDT,795,43022,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-17 00:00:00+00:00,-0.0069319357888329,0.0882961256138545,1.7233905595075474,13.07380168034004,-99.83837743622246,2.776640179416179,0.8598248880857448,134.6096654275093,-30.99943534726144,25672026.62856604,0.0040698240251572,0.0643487388690503,37.0,0.6486486486486487,4.8315489820861375,-133.61833136139845,0.2144915082537958,0.0934353640925472,44.0,-2.672918151615604,0.6363636363636364,-0.818456361832466,False,794.0,OLD (>365d),HIGH_VOL,MED_LIQ
NAKAUSDT,1095,43022,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-01-29 00:00:00+00:00,-0.0020800670112541,0.0617228648655335,0.527144261199229,4.45075268825247,-98.9178051075705,0.762437186192255,0.4919832337129721,54.04304828388597,-25.08383635144199,2935491.621260274,0.7447305570776256,0.081002887491955,,,,,,,86.0,1.981435367174296,0.4883720930232558,1.2230856495194784,True,1603.0,OLD (>365d),MED_VOL,LOW_LIQ
NEETUSDT,0,43021,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-02-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,113.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
NOBODYUSDT,0,43020,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-04-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,421.0,OLD (>365d),UNKNOWN,UNKNOWN
NOMUSDT,0,43020,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,262.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
NOTUSDT,766,43019,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-05-16 00:00:00+00:00,-0.0038488713149032,0.0673088021782901,0.2833222773955305,10.062430773319743,-98.51067561050463,1.0685750453021838,0.6580638288683489,58.67158671586714,-41.078305519897306,1191513077.523838,0.0042031801566579,0.1997936419504547,34.0,0.6176470588235294,1.23374247194827,-87.21999999999997,0.0632295461310481,0.1404749566124044,50.0,7.007165082594668,0.56,1.4266705772324526,False,765.0,OLD (>365d),MED_VOL,HIGH_LIQ
NPCUSDT,818,43019,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-03-25 00:00:00+00:00,0.0006928811853814,0.0884923282820896,1.1051218975239454,4.359102176083224,-92.57160361464236,0.7622225293674667,0.797710976712584,86.5948130683732,-21.40794223826714,42275710.5894132,0.0162362652811735,0.4198404502746192,,,,,,,76.0,0.7676515752086276,0.618421052631579,0.292934129556253,False,817.0,OLD (>365d),MED_VOL,MED_LIQ
NSTUSDT,0,43018,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,572.0,OLD (>365d),UNKNOWN,UNKNOWN
OMGUSDT,1095,43018,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2019-06-26 00:00:00+00:00,-0.002239132302169,0.0474486786608767,0.1796794197665506,9.301821265301106,-96.35744254683128,0.5775041158159587,0.4947049926842042,44.72407382215571,-28.12396539563271,437138.1966301369,0.3471395616438356,0.1025939457320913,,,,,,,73.0,3.4627266745801566,0.410958904109589,2.2264758826852544,True,2551.0,OLD (>365d),LOW_VOL,LOW_LIQ
OMNOMUSDT,1095,43017,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-08-31 00:00:00+00:00,-0.0005268902766528,0.1293660758809202,3.0068409338403272,36.248079480351045,-99.87610347345898,3.62932717114302,5.807025455817985,458.2215822158221,-50.58748468673049,17778190075754.367,2.1418925662100456e-08,0.1336349680034101,,,,,,,105.0,25.171624953103567,0.5238095238095238,1.8114237108116376,False,1389.0,OLD (>365d),HIGH_VOL,HIGH_LIQ
ONEUSDT,1095,43016,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2019-12-02 00:00:00+00:00,-0.0019399664251947,0.0523186837556528,-0.4102693965946791,5.807046291386588,-96.91295768471826,0.754928976326954,0.5317327161531502,26.0132340777502,-35.774556469061025,41111450.75218265,0.01261020913242,0.1556096821863743,,,,,,,105.0,2.308764120194029,0.4095238095238095,1.7801012415575646,False,2392.0,OLD (>365d),MED_VOL,MED_LIQ
